,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2,3.2022101079163585,-1.2955084310056888,-0.0,-0.0,4.639054872422013,11.144435647326754,-14.421755258410352,27.38275112509661,18.698816292154493,9.642992369957563,9.656902125526258,,,,,,
0,"(7, 1, 84, 3, 0, 0)","(4, 2, 40, 3, 0, 1)",,,,,,,,,,,,,,,
1,2,1,,,,,,,,,,,,,,,
2,21.51016698464533,-9.185679991070861,,,,,,,,,,,,,,,
0,"(6, 0, 17, 3, 0, 0)","(9, 2, 15, 3, 0, 0)","(8, 3, 11, 2, 0, 0)","(8, 4, 82, 3, 0, 0)","(7, 4, 79, 1, 0, 0)","(9, 6, 73, 3, 1, 1)","(9, 8, 16, 3, 1, 0)",,,,,,,,,,
1,0,4,4,4,1,0,1,,,,,,,,,,
2,13.648158237882944,5.0,22.76167090818047,14.214636227766764,3.5309162530318563,12.930806155948758,20.961983913940774,,,,,,,,,,
0,"(7, 1, 28, 3, 0, 0)","(6, 2, 37, 2, 0, 0)","(9, 3, 34, 3, 0, 0)","(4, 4, 34, 3, 0, 0)","(4, 5, 34, 3, 0, 0)","(4, 6, 34, 3, 0, 0)","(3, 7, 52, 3, 0, 1)","(9, 10, 57, 1, 0, 1)",,,,,,,,,
1,1,2,2,2,1,2,0,4,,,,,,,,,
2,42.50915524440177,-9.60927143141716,5.891885769248601,-0.0,-0.0,24.55127362051781,12.189016284685424,12.380943357664831,,,,,,,,,
0,"(7, 1, 7, 3, 0, 0)","(6, 1, 9, 3, 0, 0)","(9, 2, 51, 2, 0, 0)","(9, 3, 52, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 6, 53, 3, 0, 0)","(9, 6, 48, 2, 0, 0)","(9, 8, 40, 3, 0, 1)","(9, 8, 40, 3, 1, 1)","(8, 8, 17, 3, 1, 2)","(8, 9, 23, 3, 0, 1)","(9, 10, 25, 1, 0, 0)",,,,
1,3,2,4,2,1,4,0,2,0,4,2,1,4,,,,
2,10.928432401513867,3.9670879899982694,5.226264960682325,-7.847203657228239,-0.0,9.294818589162642,6.314009590619987,17.4008356084065,5.454976626903199,12.567866916970628,11.412914271672324,0.326569838546801,25.149143566726504,,,,
0,"(7, 0, 16, 3, 0, 0)","(9, 1, 41, 3, 1, 1)","(9, 2, 42, 3, 1, 0)","(9, 3, 42, 3, 1, 0)",,,,,,,,,,,,,
1,2,1,4,1,,,,,,,,,,,,,
2,1.7577874453631175,-5.2674160466867574,-0.0,-0.0,,,,,,,,,,,,,
0,"(6, 1, 37, 3, 1, 0)","(9, 2, 59, 3, 0, 1)","(9, 4, 34, 3, 0, 0)","(9, 5, 34, 3, 0, 0)","(9, 6, 34, 3, 0, 0)","(8, 7, 15, 3, 0, 0)","(9, 8, 17, 3, 1, 1)","(8, 9, 13, 3, 0, 2)","(9, 9, 42, 3, 1, 1)",,,,,,,,
1,0,1,4,1,4,1,0,0,3,,,,,,,,
2,1.034896628377296,-1.4208299735018708,-0.0,-0.0,35.233858143019766,8.89872324992326,21.697281249965872,6.0317555234003155,12.938181367211104,,,,,,,,
0,"(6, 0, 7, 3, 0, 0)","(6, 1, 7, 3, 0, 0)","(6, 1, 12, 3, 0, 0)","(9, 4, 14, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 0, 0)","(9, 7, 23, 3, 0, 0)","(8, 8, 74, 3, 1, 0)","(4, 10, 40, 3, 0, 2)",,,,,,,,
1,3,1,0,4,4,3,4,3,0,,,,,,,,
2,-0.0,16.05377518394712,-7.181730234545305,-0.0,-0.0,6.974720105321232,21.150923657265853,14.325598390444078,25.63111876609304,,,,,,,,
0,"(6, 1, 36, 3, 0, 0)","(9, 2, 39, 3, 0, 0)","(4, 3, 77, 3, 0, 0)","(9, 4, 40, 3, 0, 0)","(9, 4, 44, 3, 0, 0)","(8, 6, 49, 3, 0, 0)","(9, 7, 14, 3, 1, 0)","(9, 8, 27, 3, 0, 0)","(9, 9, 51, 3, 0, 1)","(9, 9, 49, 3, 0, 1)",,,,,,,
1,2,3,1,2,4,2,4,0,4,2,,,,,,,
2,9.940556514820214,12.79688508578779,1.4190556247656614,5.146723177992784,31.838386988264844,-4.61481771511049,6.738675624037995,15.697898604027959,9.011589115991045,20.38202072507203,,,,,,,
0,"(7, 1, 55, 3, 0, 0)","(4, 2, 53, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 49, 3, 0, 1)","(4, 8, 41, 3, 0, 0)","(9, 9, 49, 3, 0, 2)","(9, 10, 3, 3, 0, 1)","(8, 11, 16, 3, 1, 2)",,,,,,,
1,2,2,4,1,3,3,0,1,2,0,,,,,,,
2,13.077069676365454,-11.66314672530049,-0.0,-0.0,12.869094897232472,19.052831206272753,3.7984171093296957,21.803859971713393,7.602509158976915,10.068529346250806,,,,,,,
0,"(6, 0, 41, 3, 0, 0)","(9, 2, 66, 1, 0, 1)","(8, 3, 62, 3, 0, 0)","(9, 4, 38, 2, 0, 0)","(4, 7, 33, 1, 0, 0)",,,,,,,,,,,,
1,1,4,1,3,0,,,,,,,,,,,,
2,10.85019071974238,24.001207584158074,0.8138202537117909,22.00912511905548,23.050227511878497,,,,,,,,,,,,
0,"(7, 1, 7, 3, 0, 0)","(6, 1, 75, 3, 1, 0)","(6, 2, 75, 3, 1, 0)","(9, 2, 88, 3, 0, 0)","(9, 3, 40, 3, 0, 0)",,,,,,,,,,,,
1,3,3,0,4,2,,,,,,,,,,,,
2,21.94133543578712,-0.0,-0.2050251608401492,13.853721478571156,-1.3803581420249385,,,,,,,,,,,,
0,"(7, 0, 42, 3, 0, 0)","(9, 1, 42, 3, 0, 0)","(9, 2, 42, 3, 1, 0)","(9, 3, 42, 3, 1, 0)",,,,,,,,,,,,,
1,2,4,4,4,,,,,,,,,,,,,
2,-1.9615171205164739,-0.0,-0.0,-0.0,,,,,,,,,,,,,
0,"(6, 1, 23, 3, 0, 0)","(9, 3, 42, 3, 0, 0)","(9, 5, 42, 3, 1, 0)","(4, 7, 53, 3, 0, 0)","(9, 8, 41, 3, 1, 1)","(9, 8, 75, 3, 0, 0)","(4, 9, 51, 3, 0, 1)","(4, 10, 26, 2, 0, 1)","(9, 11, 17, 3, 1, 2)","(9, 11, 53, 3, 0, 2)",,,,,,,
1,0,0,2,1,0,3,3,2,4,4,,,,,,,
2,5.544931992079725,-2.3666809067979724,14.183969766214013,-9.187536908993678,15.2682599889114,27.07997886160662,12.07533724035905,-2.5991794593197444,11.864438068258737,7.832709298951455,,,,,,,
0,"(7, 1, 85, 3, 0, 0)","(7, 1, 44, 3, 0, 0)","(9, 3, 85, 3, 0, 0)","(9, 4, 73, 3, 0, 0)","(9, 5, 42, 3, 1, 0)","(9, 7, 77, 3, 1, 0)","(9, 7, 75, 3, 1, 1)","(9, 8, 60, 3, 0, 0)","(7, 9, 7, 3, 0, 1)","(7, 9, 16, 3, 0, 2)","(8, 10, 37, 2, 0, 1)",,,,,,
1,4,1,0,4,2,2,1,4,4,0,4,,,,,,
2,5.532949788742033,-0.3499265620047883,12.888174252607927,12.8815962582397,1.1597288270152784,5.722923857815021,1.4522427748809599,39.382579340290484,8.146577811396881,26.372006169843605,13.925600280544948,,,,,,
0,"(7, 0, 39, 3, 0, 0)","(6, 1, 34, 3, 0, 0)","(9, 2, 45, 3, 0, 0)","(9, 3, 45, 3, 0, 0)","(9, 4, 45, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(4, 6, 52, 2, 0, 0)","(9, 8, 44, 3, 0, 0)","(9, 8, 40, 3, 1, 1)","(8, 8, 39, 3, 1, 2)","(8, 9, 49, 3, 0, 1)","(9, 10, 76, 3, 0, 2)","(9, 10, 85, 3, 0, 1)",,,
1,2,2,3,3,4,1,2,2,4,4,0,1,4,0,,,
2,16.278041836615337,-8.067677724503804,-0.0,-0.0,-0.0,-0.0,12.999006708172635,-4.925374431557833,13.825184780643687,13.08240527223315,14.082425087780248,15.134390788034436,8.96712903915557,8.56214102616804,,,
0,"(7, 1, 28, 3, 0, 0)","(6, 1, 14, 3, 0, 1)","(9, 3, 73, 3, 0, 0)","(9, 4, 40, 3, 0, 0)","(4, 6, 42, 3, 1, 0)","(3, 7, 72, 2, 0, 1)","(3, 8, 42, 3, 1, 1)","(9, 9, 76, 3, 1, 1)","(9, 10, 44, 3, 1, 2)","(8, 10, 88, 3, 0, 1)",,,,,,,
1,1,0,4,3,0,0,2,2,4,2,,,,,,,
2,12.712104158292739,12.056970959736434,11.257579233563145,5.4129239737164365,29.66251628506873,12.665792177361798,-3.4300578765021514,4.912618513538712,15.968624118096251,8.667331392810294,,,,,,,
0,"(6, 0, 13, 3, 0, 0)","(9, 1, 39, 3, 1, 1)","(4, 2, 85, 3, 0, 0)","(9, 3, 71, 3, 0, 1)","(9, 3, 39, 3, 0, 0)","(4, 5, 45, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(4, 7, 45, 3, 1, 0)","(4, 7, 57, 1, 0, 0)","(9, 8, 36, 3, 0, 0)","(9, 9, 44, 3, 0, 1)","(9, 10, 71, 3, 0, 1)","(9, 10, 42, 3, 1, 1)",,,,
1,0,3,2,4,3,1,2,2,1,2,1,0,1,,,,
2,4.165607061006543,11.564723393282758,2.251739261578809,21.19783838498207,4.516580094121025,-0.0,-0.0,12.269414851647582,-7.619618647294937,14.536669389597547,10.962375362628052,14.105741178696851,14.570055402189357,,,,
0,"(7, 1, 67, 1, 0, 0)","(6, 1, 40, 3, 1, 0)","(9, 3, 42, 3, 1, 0)",,,,,,,,,,,,,,
1,3,0,4,,,,,,,,,,,,,,
2,21.332931372364257,-6.062170987850025,-0.0,,,,,,,,,,,,,,
0,"(7, 1, 28, 3, 0, 0)","(7, 2, 28, 3, 1, 0)","(7, 3, 28, 3, 0, 0)","(7, 4, 28, 3, 0, 0)","(7, 5, 28, 2, 0, 0)","(7, 6, 28, 2, 0, 0)","(7, 7, 28, 2, 0, 0)","(6, 7, 25, 3, 0, 0)","(9, 8, 40, 3, 0, 1)","(9, 9, 41, 3, 0, 3)","(8, 9, 58, 3, 0, 1)",,,,,,
1,1,3,1,3,1,3,4,2,0,4,3,,,,,,
2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.853251378229425,4.4838718867565355,11.289429346994087,18.573290652402918,19.318518557261037,,,,,,
0,"(7, 1, 67, 1, 0, 0)","(7, 2, 67, 1, 0, 0)","(4, 4, 76, 3, 1, 0)","(9, 5, 72, 2, 1, 0)","(9, 7, 53, 3, 0, 1)","(8, 7, 50, 3, 0, 1)","(8, 8, 47, 2, 0, 0)","(9, 9, 77, 3, 0, 2)","(9, 10, 77, 3, 1, 1)",,,,,,,,
1,1,2,2,0,1,4,2,2,0,,,,,,,,
2,-0.0,4.52521385048647,3.742401590726841,28.778251211581956,6.5510974828434465,7.197057532239203,-7.361486098013783,8.355218499484508,8.427716183360147,,,,,,,,
0,"(6, 1, 74, 3, 0, 1)","(6, 1, 77, 3, 0, 1)","(9, 3, 42, 3, 1, 0)",,,,,,,,,,,,,,
1,3,1,4,,,,,,,,,,,,,,
2,6.941525087050959,-8.347289325192035,-0.0,,,,,,,,,,,,,,
0,"(6, 0, 27, 2, 0, 0)","(6, 1, 51, 2, 0, 0)","(9, 3, 12, 3, 1, 0)","(9, 4, 14, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 0, 0)","(9, 7, 14, 3, 0, 0)","(9, 8, 48, 3, 0, 1)","(9, 8, 50, 2, 0, 0)",,,,,,,,
1,3,0,4,3,4,3,0,4,3,,,,,,,,
2,7.942001938445975,-0.09640718017525529,-0.0,-0.0,-0.0,-0.0,21.584913488494742,7.580578519371885,46.324951494889845,,,,,,,,
0,"(6, 0, 39, 3, 0, 0)","(9, 1, 13, 3, 0, 1)","(9, 3, 73, 3, 0, 0)","(9, 4, 73, 3, 0, 0)","(9, 4, 40, 3, 0, 1)","(9, 4, 43, 3, 0, 1)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 1, 0)","(9, 7, 73, 3, 1, 1)","(9, 8, 73, 3, 0, 0)","(9, 8, 71, 3, 0, 1)","(8, 9, 40, 3, 1, 2)","(8, 9, 15, 3, 0, 1)",,,,
1,2,2,4,4,0,2,4,4,4,1,0,4,2,,,,
2,1.5588185931982546,-3.816206997740583,-0.0,15.78298897408281,9.958747546705137,-3.1829666451400382,-0.0,25.11218359965038,-0.0,6.727547846091872,10.247813952778682,13.760877398701028,3.8704413744325628,,,,
0,"(7, 1, 58, 2, 0, 0)","(9, 3, 74, 3, 0, 0)","(9, 4, 74, 3, 0, 0)","(9, 4, 19, 1, 0, 0)","(8, 5, 42, 3, 1, 1)","(9, 6, 36, 3, 0, 0)","(9, 7, 60, 3, 0, 0)","(9, 8, 43, 3, 0, 0)","(9, 8, 16, 3, 1, 1)","(9, 9, 39, 3, 0, 1)","(9, 10, 35, 3, 0, 1)",,,,,,
1,0,1,1,4,1,0,2,2,1,2,2,,,,,,
2,15.55366525707932,-2.11758931446273,20.992102718115433,29.325968918529796,5.4335668658207625,15.296543545030596,13.453479746945726,6.484791177746757,28.6305721620395,8.549245445897903,19.720090074313916,,,,,,
0,"(7, 1, 80, 2, 0, 0)","(7, 2, 80, 1, 0, 0)","(9, 4, 76, 2, 1, 0)","(4, 7, 73, 3, 1, 1)","(9, 10, 49, 3, 0, 1)","(9, 10, 39, 3, 0, 1)",,,,,,,,,,,
1,4,0,3,1,4,2,,,,,,,,,,,
2,-0.0,6.097471519823358,19.635906518953796,5.807258135547254,15.60324969037239,14.866918078165877,,,,,,,,,,,
0,"(7, 1, 20, 3, 0, 0)","(7, 2, 20, 2, 0, 0)","(9, 4, 11, 2, 0, 0)","(8, 5, 73, 3, 1, 1)","(9, 7, 73, 3, 1, 0)","(9, 8, 17, 3, 0, 0)",,,,,,,,,,,
1,1,0,1,2,4,2,,,,,,,,,,,
2,-0.0,-8.708347259731728,39.23478223223755,-6.221387714094446,20.3843532524821,7.242028745146912,,,,,,,,,,,
0,"(6, 0, 73, 3, 0, 1)","(9, 2, 51, 3, 0, 0)","(8, 2, 13, 3, 0, 0)","(8, 3, 21, 3, 0, 0)","(4, 4, 73, 3, 0, 0)","(4, 5, 73, 3, 0, 0)","(9, 6, 73, 3, 1, 0)","(9, 7, 42, 3, 1, 0)","(4, 8, 74, 3, 0, 0)","(9, 9, 72, 2, 0, 1)","(9, 9, 76, 3, 0, 1)","(8, 10, 85, 3, 0, 1)","(8, 10, 40, 3, 0, 0)",,,,
1,1,4,4,3,3,0,1,3,2,1,2,4,3,,,,
2,17.79575876509808,22.71530082858854,7.283271362215654,3.616253571472523,-0.0,-9.72615685433791,11.25619653130964,20.77588476045516,-3.9519747117214283,11.26732507518245,7.3506689357641415,6.198111630365362,21.46188011162621,,,,
0,"(6, 0, 49, 2, 0, 1)","(9, 2, 23, 3, 0, 0)","(9, 4, 73, 3, 0, 0)","(9, 5, 73, 3, 0, 0)","(4, 7, 74, 3, 0, 0)","(4, 7, 85, 3, 0, 0)","(3, 8, 53, 3, 0, 1)","(3, 8, 26, 3, 0, 1)","(9, 10, 52, 3, 0, 1)","(9, 11, 49, 3, 0, 1)",,,,,,,
1,1,2,4,2,0,3,0,2,0,4,,,,,,,
2,16.80476247921323,-6.627334181195695,-0.0,13.562399618386086,13.890731730237958,25.118923761126055,16.052646037594343,-1.9189274806200274,5.021508245074017,21.988851128768705,,,,,,,
0,"(7, 1, 28, 3, 0, 0)","(6, 1, 48, 2, 0, 0)","(9, 3, 14, 3, 0, 0)","(9, 4, 14, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 5, 18, 3, 0, 0)","(4, 7, 14, 3, 1, 0)","(4, 8, 14, 3, 0, 0)","(4, 8, 53, 3, 0, 0)","(9, 9, 77, 3, 1, 2)","(8, 10, 75, 3, 1, 2)",,,,,,
1,1,2,1,4,4,3,4,2,2,2,2,,,,,,
2,9.090167300035858,-8.835213066214646,-0.0,-0.0,12.523811164620938,7.986772622089458,-0.0,17.319098964217865,6.491970903776409,7.422639625287206,8.356299004498776,,,,,,
0,"(7, 1, 83, 3, 0, 0)","(6, 2, 27, 3, 0, 0)","(9, 4, 27, 3, 0, 0)","(9, 4, 25, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 0, 1)","(9, 7, 14, 3, 1, 0)","(9, 8, 14, 3, 0, 0)","(8, 9, 85, 3, 1, 1)","(7, 9, 15, 3, 0, 1)","(9, 11, 53, 3, 0, 2)","(9, 11, 17, 3, 1, 2)",,,,,
1,3,1,0,4,4,1,4,1,4,0,4,4,,,,,
2,35.11111566769551,-6.2426300366540595,4.541732010705601,-0.0,-0.0,-0.0,-0.0,41.109746437567416,15.392673750663203,14.425452999885994,17.98068408979555,8.634091519176579,,,,,
0,"(6, 0, 71, 3, 0, 1)","(9, 3, 74, 3, 0, 0)","(9, 4, 74, 3, 0, 0)","(9, 4, 82, 1, 0, 0)","(9, 6, 73, 3, 1, 0)","(9, 7, 49, 3, 0, 1)","(9, 7, 53, 3, 0, 0)","(9, 8, 33, 2, 0, 0)","(9, 9, 16, 3, 1, 2)","(9, 10, 11, 2, 0, 0)","(8, 10, 75, 3, 0, 1)",,,,,,
1,1,1,1,2,1,0,2,1,1,4,4,,,,,,
2,-8.820997752519425,-0.0,12.116322365173751,-7.484374187786449,19.327876682089915,0.10476454102710253,2.8027818067014163,10.987023647129508,24.666026204809683,37.58240207649914,20.897706552991117,,,,,,
0,"(7, 1, 32, 2, 0, 0)","(7, 2, 32, 1, 0, 0)","(7, 3, 32, 1, 0, 0)","(9, 5, 17, 3, 1, 1)","(9, 8, 73, 3, 0, 0)","(9, 8, 17, 3, 1, 0)","(9, 8, 82, 3, 0, 0)","(8, 10, 36, 3, 0, 2)","(9, 10, 49, 3, 0, 1)",,,,,,,,
1,4,4,0,2,1,2,0,2,0,,,,,,,,
2,-0.0,-0.0,7.725682927394271,-8.292229681404987,5.0,12.713058071901107,26.032569037714993,4.8833508099525815,20.126333957277353,,,,,,,,
0,"(7, 1, 28, 3, 0, 0)","(9, 3, 17, 3, 1, 0)","(9, 4, 73, 3, 0, 0)","(9, 5, 73, 3, 0, 0)","(4, 7, 73, 3, 1, 0)","(9, 8, 71, 3, 0, 0)","(9, 8, 85, 3, 1, 0)","(9, 8, 75, 3, 0, 0)","(3, 10, 36, 3, 0, 1)",,,,,,,,
1,0,0,4,2,0,4,4,3,3,,,,,,,,
2,21.79295328756507,-4.400760272210227,-0.0,8.033021111412936,-2.026457871480468,15.728655044933166,9.01652233589941,44.44915490119045,28.66186383365647,,,,,,,,
0,"(6, 0, 53, 3, 0, 0)","(9, 2, 45, 3, 0, 0)","(9, 2, 27, 3, 0, 0)","(9, 3, 51, 3, 0, 0)","(8, 4, 39, 3, 0, 0)","(9, 5, 45, 3, 0, 0)","(9, 6, 45, 3, 0, 0)","(9, 7, 45, 3, 1, 0)","(9, 7, 73, 3, 0, 0)","(9, 8, 44, 3, 0, 1)","(9, 9, 88, 3, 1, 1)","(9, 10, 40, 3, 0, 2)",,,,,
1,2,3,4,4,0,1,4,1,2,2,1,1,,,,,
2,-8.558970308309636,25.02135809698182,6.690373495975187,24.03300292213571,-4.669054283201708,-0.0,-0.0,23.59592494443025,9.506649441152966,2.9137446329586014,9.345933053776431,35.82369853336899,,,,,
0,"(5, 1, 37, 2, 1, 0)","(9, 3, 34, 3, 0, 0)","(4, 4, 34, 3, 0, 0)","(4, 5, 34, 3, 0, 0)","(3, 6, 53, 3, 0, 0)","(3, 7, 73, 3, 1, 0)","(9, 8, 18, 3, 0, 1)","(4, 9, 17, 3, 0, 1)","(4, 9, 42, 3, 1, 1)","(3, 10, 71, 3, 0, 1)","(3, 11, 85, 3, 0, 1)",,,,,,
1,0,2,2,2,3,2,3,4,0,1,2,,,,,,
2,-10.89187338414737,5.891885769248601,-0.0,28.576321720662698,18.226446247032182,-4.408039873231478,26.728026829877763,11.037398412805791,20.55924575680026,4.687273143063542,24.98727998931549,,,,,,
0,"(7, 1, 26, 3, 0, 0)","(8, 4, 22, 3, 0, 0)","(9, 5, 75, 3, 1, 0)","(8, 6, 40, 3, 0, 1)","(9, 7, 42, 3, 1, 0)","(9, 7, 48, 3, 0, 0)","(9, 8, 41, 3, 1, 0)","(9, 8, 75, 3, 0, 1)","(7, 10, 17, 3, 1, 2)","(7, 10, 75, 3, 0, 1)",,,,,,,
1,0,0,4,0,0,2,4,2,4,1,,,,,,,
2,42.82959712818551,17.38380045020891,11.081776657313947,-2.981201785460552,9.48293734705295,9.326363051704874,16.176665700491736,26.076998260272525,13.952786747066725,4.693325672355829,,,,,,,
0,"(6, 0, 13, 3, 0, 0)","(9, 1, 73, 3, 0, 1)","(4, 3, 73, 3, 0, 0)","(9, 4, 73, 3, 0, 0)","(9, 5, 73, 3, 0, 0)","(4, 7, 73, 3, 1, 0)","(9, 7, 17, 3, 1, 0)","(9, 8, 83, 3, 0, 0)","(9, 9, 44, 3, 1, 2)","(9, 9, 40, 3, 0, 2)",,,,,,,
1,0,3,0,4,2,0,0,1,4,3,,,,,,,
2,0.09839303642796438,6.8939121060078445,-8.858889570561967,-0.0,8.033021111412936,-4.258440010318887,14.682643825673356,5.603686439872169,10.861601010865828,17.34591607168337,,,,,,,
0,"(6, 0, 39, 3, 0, 0)","(9, 2, 42, 3, 1, 0)","(4, 3, 52, 3, 0, 0)","(9, 6, 21, 3, 1, 1)","(9, 8, 76, 3, 0, 0)","(9, 8, 72, 3, 0, 1)","(8, 9, 51, 3, 0, 1)","(9, 10, 7, 2, 0, 0)",,,,,,,,,
1,2,2,1,2,4,2,0,1,,,,,,,,,
2,-7.050609043475156,12.299428272045962,23.676836213048766,-0.23966614313446755,5.032453861910867,16.774049855914946,2.5878600214696297,19.752350188666856,,,,,,,,,
0,"(6, 0, 16, 3, 0, 1)","(6, 1, 53, 3, 0, 0)","(6, 1, 54, 2, 0, 0)","(6, 1, 53, 3, 0, 0)","(5, 2, 47, 1, 0, 0)","(5, 3, 47, 1, 0, 0)","(4, 4, 15, 3, 0, 0)","(9, 8, 49, 3, 0, 1)","(9, 8, 14, 3, 0, 1)",,,,,,,,
1,3,3,3,4,3,2,1,0,3,,,,,,,,
2,5.490617943758101,13.189595065504376,9.290507267919867,6.629145508783652,-0.0,50.070104294168424,0.6208367610285244,13.304843251386306,37.529753460636755,,,,,,,,
0,"(7, 1, 84, 2, 0, 0)","(7, 2, 84, 1, 0, 0)","(7, 3, 84, 1, 0, 0)","(9, 5, 71, 3, 0, 0)","(8, 6, 51, 3, 0, 0)",,,,,,,,,,,,
1,3,4,0,1,3,,,,,,,,,,,,
2,-0.0,-0.0,0.7119925855622462,34.68101155651976,13.067300329523906,,,,,,,,,,,,
0,"(7, 1, 20, 3, 0, 0)","(7, 2, 20, 2, 0, 0)","(8, 5, 61, 1, 0, 0)","(9, 6, 39, 3, 1, 0)","(9, 7, 45, 3, 1, 0)","(9, 7, 36, 3, 0, 1)","(4, 10, 77, 3, 0, 1)",,,,,,,,,,
1,1,0,0,1,4,3,3,,,,,,,,,,
2,-0.0,55.012503808484155,8.595393040784346,-3.9683725837014725,7.738517998819061,39.43527638728638,17.763524895968747,,,,,,,,,,
0,"(7, 0, 49, 2, 0, 0)","(9, 2, 14, 3, 0, 0)","(9, 3, 14, 3, 0, 0)","(9, 3, 49, 3, 0, 0)","(9, 4, 11, 1, 0, 0)","(3, 8, 27, 3, 0, 0)","(9, 9, 53, 3, 0, 1)","(9, 9, 60, 3, 0, 2)",,,,,,,,,
1,2,1,1,2,3,2,2,2,,,,,,,,,
2,-8.75790050477853,-0.0,17.98025958624135,26.731172420097284,46.94769805031541,1.8288078208038883,-0.08625110341953057,18.11257691104104,,,,,,,,,
0,"(7, 1, 26, 3, 0, 0)","(9, 3, 15, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 19, 1, 0, 0)",,,,,,,,,,,,,
1,0,1,4,3,,,,,,,,,,,,,
2,24.27286726155478,-2.396349125388973,13.875036606409598,20.67614319571615,,,,,,,,,,,,,
0,"(6, 1, 62, 1, 0, 0)","(8, 4, 76, 3, 0, 0)","(4, 6, 85, 3, 0, 1)","(9, 9, 44, 3, 1, 2)",,,,,,,,,,,,,
1,1,3,0,3,,,,,,,,,,,,,
2,38.50467231941961,8.797208447189252,2.1970877871508208,34.41435253001985,,,,,,,,,,,,,
0,"(7, 1, 7, 3, 0, 0)","(6, 1, 71, 3, 1, 0)","(9, 3, 73, 3, 0, 0)","(9, 4, 73, 3, 0, 0)","(9, 5, 73, 3, 0, 0)","(4, 7, 73, 3, 1, 0)","(9, 7, 77, 3, 1, 1)","(9, 9, 86, 3, 0, 1)","(9, 10, 18, 3, 0, 1)","(9, 10, 75, 3, 0, 1)",,,,,,,
1,3,2,4,4,2,0,1,1,1,2,,,,,,,
2,17.792202104142604,-7.834845238802249,-0.0,-0.0,8.033021111412936,-5.455210999837281,10.036933976834964,12.263737993848425,18.133673475358698,15.78794619862985,,,,,,,
0,"(6, 0, 85, 3, 0, 0)","(6, 1, 85, 3, 0, 0)","(6, 1, 73, 3, 0, 0)","(9, 3, 73, 3, 0, 0)","(9, 4, 73, 3, 0, 0)","(9, 5, 73, 3, 0, 0)","(4, 7, 73, 3, 1, 0)","(8, 9, 39, 3, 1, 3)","(8, 9, 59, 3, 0, 1)","(7, 10, 72, 3, 0, 1)","(7, 10, 68, 1, 0, 0)",,,,,,
1,3,3,0,4,4,2,0,4,4,0,2,,,,,,
2,5.0,10.694742940635166,-7.411484970428948,-0.0,-0.0,8.033021111412936,17.291433878701408,13.467435591030224,25.063281960649316,6.4746376052591845,4.399419396871647,,,,,,
0,"(7, 0, 16, 3, 0, 0)","(9, 2, 14, 3, 0, 0)","(9, 3, 14, 3, 0, 0)","(9, 4, 14, 3, 0, 0)","(9, 5, 14, 3, 0, 0)","(9, 6, 14, 3, 0, 1)","(9, 7, 14, 3, 1, 0)","(9, 8, 14, 3, 0, 0)","(9, 8, 17, 3, 0, 2)","(4, 9, 42, 3, 1, 2)","(4, 9, 49, 3, 0, 1)",,,,,,
1,2,1,1,4,4,1,4,1,3,0,3,,,,,,
2,-8.557819344418121,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.194169314669145,22.439597146891998,15.864680955998898,24.263493042203176,,,,,,
0,"(6, 1, 42, 3, 1, 0)","(9, 3, 42, 3, 1, 0)",,,,,,,,,,,,,,,
1,2,4,,,,,,,,,,,,,,,
2,-7.417071363744592,-0.0,,,,,,,,,,,,,,,
0,"(7, 1, 69, 3, 0, 0)","(6, 2, 37, 3, 0, 1)","(9, 3, 34, 3, 0, 0)","(4, 4, 34, 3, 0, 0)","(4, 5, 34, 3, 0, 0)","(4, 6, 45, 3, 0, 0)","(9, 7, 52, 3, 0, 1)","(9, 8, 40, 3, 0, 0)","(9, 8, 85, 3, 0, 1)","(4, 11, 42, 3, 1, 2)",,,,,,,
1,1,0,2,2,2,1,0,4,3,0,,,,,,,
2,33.10155577008999,-8.603774479284622,5.891885769248601,-0.0,19.87545715853822,-8.624442924727678,23.40919212208608,6.903190814626049,29.888389842495496,20.954015110479233,,,,,,,
0,"(7, 1, 20, 3, 0, 0)","(7, 2, 20, 2, 0, 0)","(4, 3, 23, 3, 0, 0)","(9, 7, 14, 3, 0, 0)","(9, 8, 14, 3, 0, 0)","(9, 8, 36, 3, 0, 0)","(9, 9, 50, 3, 0, 1)","(9, 9, 52, 3, 0, 1)","(8, 10, 45, 3, 0, 1)",,,,,,,,
